Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
10/12/2021,Ages_<12yrs,207897,0.1,0.1,126106,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/12/2021,Race_eth_NHAsian,10425120,6.5,4.8,9934936,54.9,52.3,6.7,5.2,17.1,4.1,4,4.3,244820,125176
10/12/2021,Race_eth_NHNHOPI,496820,0.3,0.2,450500,53.5,48.5,0.3,0.2,12.8,0.1,0.2,0.1,8367,4406
10/12/2021,Ages_25-39_yrs,46769802,21.4,21.4,40136029,68.4,58.7,21,21,0,0,0,0,0,0
10/12/2021,Age_known,218345347,100,100,191396128,,,100,100,14.4,100,100,100,6728823,3261293
10/12/2021,Race_eth_NHWhite,90991108,56.6,41.7,85099231,46.1,43.1,57.8,44.5,17.9,75.7,71.5,75.4,4571485,2218343
10/12/2021,Ages_<5yrs,7315,0,0,2576,0,0,0,0,0,0,0,0,0,0
10/12/2021,Sex_Male,102828862,47.5,47.1,89966381,62.9,55,47.4,47,14.8,46.1,45.3,45.1,3100817,1469481
10/12/2021,Race_eth_unknown,57593751,35.8,26.4,44185872,,,30,23.1,6.4,11.4,30.4,10.8,691009,319141
10/12/2021,Ages_75+_yrs,21034542,9.6,9.6,18792882,91.8,82,9.8,9.8,15.6,43.5,40.3,43.1,2930065,1406181
10/11/2021,Ages_12-17_yrs,14739238,6.8,6.8,12381840,58.2,48.9,6.5,6.5,0,0,0,0,0,0
10/11/2021,Race_eth_NHNHOPI,496061,0.3,0.2,449561,53.4,48.4,0.3,0.2,12.2,0.1,0.2,0.1,7964,4442
10/11/2021,Ages_50-64_yrs,53274533,24.4,24.4,47811386,83.7,75.1,25,25,0,0,0,0,0,0
10/11/2021,US,218133742,,100,191168527,65.7,57.6,,100,13.8,,,,6441483,3347623
10/11/2021,Ages_75+_yrs,21012148,9.6,9.6,18782281,91.7,82,9.8,9.8,14.9,43.5,40.3,43.1,2800100,1443001
10/11/2021,Ages_18-24_yrs,19938017,9.1,9.1,16696263,65.2,54.6,8.7,8.7,0,0,0,0,0,0
10/11/2021,Age_known,218111130,100,100,191163044,,,100,100,13.8,100,100,100,6441483,3347623
10/11/2021,Ages_16-17_yrs,5293436,2.4,2.4,4532951,63.1,54,2.4,2.4,0,0,0,0,0,0
10/11/2021,Ages_25-39_yrs,46705735,21.4,21.4,40063159,68.3,58.6,21,21,0,0,0,0,0,0
10/11/2021,Sex_Male,102713959,47.5,47.1,89851326,62.8,55,47.4,47,14.2,46.2,45.3,45.3,2972292,1515045
10/11/2021,Ages_12-15_yrs,9445802,4.3,4.3,7848889,55.8,46.4,4.1,4.1,0,0,0,0,0,0
10/11/2021,Race_eth_NHAIAN,1396173,0.9,0.6,1202198,57.3,49.4,0.8,0.6,14.1,0.5,0.6,0.5,30947,15780
10/11/2021,Race_eth_NHMult_Oth,9703803,6,4.4,8605851,95,95,5.9,4.5,20.6,7.4,5.8,6.8,425010,204652
10/11/2021,Age_unknown,22612,0,0,5483,,,0,0,0,0,0,0,0,0
10/11/2021,Race_eth_NHWhite,90905291,56.6,41.7,85013454,46.1,43.1,57.8,44.5,17.2,75.7,71.5,75.6,4377567,2282914
10/11/2021,Sex_Female,113463312,52.5,52,99874076,67.3,59.3,52.6,52.2,13.7,53.8,54.7,54.7,3464027,1829627
10/11/2021,Ages_65-74_yrs,30966453,14.2,14.2,27796894,95,87.2,14.5,14.5,13.1,56.5,59.7,56.9,3641383,1904622
10/11/2021,Ages_40-49_yrs,31267267,14.3,14.3,27505130,76.7,67.4,14.4,14.4,0,0,0,0,0,0
10/11/2021,Race_eth_Hispanic,31748791,19.8,14.6,27738307,49.8,43.5,18.9,14.5,11.1,6.7,9.8,6.7,388619,203222
10/11/2021,Race_eth_known,160601751,100,73.6,147032346,,,100,76.9,16.2,100,100,100,5779128,3021235
10/11/2021,Race_eth_NHBlack,15933756,9.9,7.3,14094547,38.7,34.2,9.6,7.4,10.8,5.4,8.2,6.1,314749,182988
10/11/2021,Race_eth_NHAsian,10417876,6.5,4.8,9928428,54.8,52.3,6.8,5.2,16.4,4.1,4,4.2,234272,127237
10/11/2021,Ages_<12yrs,207739,0.1,0.1,126091,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/11/2021,Ages_5-11_yrs,196324,0.1,0.1,122411,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/11/2021,Sex_known,216177271,100,99.1,189725402,,,100,99.2,13.9,100,100,100,6436319,3344672
10/11/2021,Race_eth_unknown,57531986,35.8,26.4,44136176,,,30,23.1,6.1,11.5,30.4,10.8,662355,326388
10/11/2021,Ages_<5yrs,7310,0,0,2575,0,0,0,0,0,0,0,0,0,0
10/11/2021,Sex_unknown,1956471,0.9,0.9,1443125,,,0.8,0.8,2.3,0.1,0.5,0.1,5164,2951
10/10/2021,Race_eth_NHMult_Oth,9693189,6,4.4,8593282,95,95,5.9,4.5,19.8,7.4,5.8,6.8,409373,214432
10/10/2021,Ages_40-49_yrs,31236611,14.3,14.3,27471569,76.6,67.3,14.4,14.4,0,0,0,0,0,0
10/10/2021,Race_eth_NHWhite,90817718,56.6,41.7,84928597,46,43,57.8,44.5,16.5,75.7,71.5,75.7,4206575,2381941
10/10/2021,Ages_25-39_yrs,46641968,21.4,21.4,39995002,68.2,58.5,20.9,20.9,0,0,0,0,0,0
10/10/2021,Race_eth_Hispanic,31708258,19.8,14.6,27694049,49.7,43.4,18.9,14.5,10.7,6.7,9.8,6.7,374549,210143
10/10/2021,Ages_18-24_yrs,19911615,9.1,9.1,16666571,65.1,54.5,8.7,8.7,0,0,0,0,0,0
10/10/2021,Race_eth_known,160427613,100,73.6,146854211,,,100,76.9,15.6,100,100,100,5553927,3146237
10/10/2021,Sex_Female,113345734,52.5,52,99761700,67.2,59.2,52.6,52.2,13.1,53.7,54.7,54.4,3324315,1893538
10/10/2021,Ages_75+_yrs,20991769,9.6,9.6,18773143,91.6,82,9.8,9.8,14.3,43.5,40.3,43.2,2693454,1506323
10/10/2021,Ages_5-11_yrs,196199,0.1,0.1,122404,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/10/2021,Race_eth_NHBlack,15908040,9.9,7.3,14066820,38.6,34.1,9.6,7.4,10.4,5.4,8.2,6,301563,188728
10/10/2021,Sex_unknown,1955565,0.9,0.9,1442522,,,0.8,0.8,2.2,0.1,0.5,0.1,4960,3031
10/10/2021,Age_known,217879212,100,100,190942787,,,100,100,13.3,100,100,100,6192762,3484114
10/10/2021,Race_eth_NHNHOPI,495348,0.3,0.2,448649,53.3,48.3,0.3,0.2,11.7,0.1,0.2,0.1,7658,4575
10/10/2021,Sex_Male,102600514,47.5,47.1,89744045,62.8,54.9,47.4,47,13.7,46.3,45.3,45.6,2863487,1587545
10/10/2021,Ages_12-17_yrs,14718506,6.8,6.8,12356929,58.2,48.8,6.5,6.5,0,0,0,0,0,0
10/10/2021,US,217901813,,100,190948267,65.6,57.5,,100,13.3,,,,6192762,3484114
10/10/2021,Race_eth_unknown,57474195,35.8,26.4,44094051,,,30,23.1,5.9,11.5,30.4,10.7,638835,337877
10/10/2021,Ages_<12yrs,207610,0.1,0.1,126083,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/10/2021,Race_eth_NHAsian,10410023,6.5,4.8,9921759,54.8,52.2,6.8,5.2,15.7,4,4,4.1,223872,129547
10/10/2021,Ages_65-74_yrs,30936481,14.2,14.2,27781281,95,87.1,14.5,14.5,12.6,56.5,59.7,56.8,3499308,1977791
10/10/2021,Age_unknown,22601,0,0,5480,,,0,0,0,0,0,0,0,0
10/10/2021,Ages_<5yrs,7308,0,0,2574,0,0,0,0,0,0,0,0,0,0
10/10/2021,Ages_12-15_yrs,9430942,4.3,4.3,7831578,55.8,46.3,4.1,4.1,0,0,0,0,0,0
10/10/2021,Ages_50-64_yrs,53234652,24.4,24.4,47772209,83.6,75,25,25,0,0,0,0,0,0
10/10/2021,Sex_known,215946248,100,99.1,189505745,,,100,99.2,13.4,100,100,100,6187802,3481083
10/10/2021,Race_eth_NHAIAN,1395037,0.9,0.6,1201055,57.3,49.3,0.8,0.6,13.8,0.5,0.6,0.5,30337,16871
10/10/2021,Ages_16-17_yrs,5287564,2.4,2.4,4525351,63,53.9,2.4,2.4,0,0,0,0,0,0
10/9/2021,Age_unknown,22600,0,0,5479,,,0,0,0,0,0,0,0,0
10/9/2021,Race_eth_NHAsian,10406296,6.5,4.8,9918115,54.8,52.2,6.8,5.2,15.5,4,4,4.1,220787,139349
10/9/2021,Sex_Male,102553062,47.5,47.1,89691456,62.7,54.9,47.4,47,13.5,46.3,45.3,45.8,2838210,1742826
10/9/2021,Race_eth_known,160356267,100,73.6,146770079,,,100,76.9,15.4,100,100,100,5499579,3438765
10/9/2021,Race_eth_Hispanic,31687207,19.8,14.5,27668307,49.7,43.4,18.9,14.5,10.6,6.7,9.8,6.6,370496,226012
10/9/2021,Ages_16-17_yrs,5284366,2.4,2.4,4520335,63,53.9,2.4,2.4,0,0,0,0,0,0
10/9/2021,Ages_50-64_yrs,53218380,24.4,24.4,47755279,83.6,75,25,25,0,0,0,0,0,0
10/9/2021,Ages_40-49_yrs,31223241,14.3,14.3,27455357,76.5,67.3,14.4,14.4,0,0,0,0,0,0
10/9/2021,Sex_Female,113298056,52.5,52,99710139,67.2,59.2,52.6,52.2,13,53.7,54.7,54.2,3289796,2058417
10/9/2021,Ages_<12yrs,207529,0.1,0.1,126079,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/9/2021,Ages_12-17_yrs,14707735,6.8,6.8,12340199,58.1,48.8,6.5,6.5,0,0,0,0,0,0
10/9/2021,Ages_5-11_yrs,196119,0.1,0.1,122400,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/9/2021,Ages_12-15_yrs,9423369,4.3,4.3,7819864,55.7,46.2,4.1,4.1,0,0,0,0,0,0
10/9/2021,Ages_75+_yrs,20985854,9.6,9.6,18770932,91.6,81.9,9.8,9.8,14.2,43.5,40.3,43.3,2670542,1645701
10/9/2021,Race_eth_NHBlack,15898048,9.9,7.3,14054014,38.6,34.1,9.6,7.4,10.3,5.4,8.2,5.9,298537,201538
10/9/2021,Race_eth_NHWhite,90785375,56.6,41.7,84892932,46,43,57.8,44.5,16.3,75.8,71.5,76,4166459,2614182
10/9/2021,Ages_65-74_yrs,30926556,14.2,14.2,27776453,95,87.1,14.6,14.6,12.5,56.5,59.7,56.7,3462399,2158809
10/9/2021,US,217806440,,100,190843882,65.6,57.5,,100,13.2,,,,6132941,3804510
10/9/2021,Ages_18-24_yrs,19899754,9.1,9.1,16651578,65.1,54.4,8.7,8.7,0,0,0,0,0,0
10/9/2021,Race_eth_unknown,57450168,35.8,26.4,44073798,,,30,23.1,5.8,11.5,30.4,10.6,633362,365745
10/9/2021,Ages_25-39_yrs,46614791,21.4,21.4,39962526,68.2,58.4,20.9,20.9,0,0,0,0,0,0
10/9/2021,Age_known,217783840,100,100,190838403,,,100,100,13.2,100,100,100,6132941,3804510
10/9/2021,Sex_known,215851118,100,99.1,189401595,,,100,99.2,13.2,100,100,100,6128006,3801243
10/9/2021,Race_eth_NHNHOPI,495053,0.3,0.2,448248,53.3,48.3,0.3,0.2,11.6,0.1,0.2,0.1,7580,4896
10/9/2021,Race_eth_NHMult_Oth,9689584,6,4.4,8587756,95,95,5.9,4.5,19.7,7.4,5.8,6.8,405609,234784
10/9/2021,Ages_<5yrs,7307,0,0,2574,0,0,0,0,0,0,0,0,0,0
10/9/2021,Race_eth_NHAIAN,1394704,0.9,0.6,1200707,57.3,49.3,0.8,0.6,13.7,0.5,0.6,0.5,30111,18004
10/9/2021,Sex_unknown,1955322,0.9,0.9,1442287,,,0.8,0.8,2.2,0.1,0.5,0.1,4935,3267
10/8/2021,Ages_40-49_yrs,31202267,14.3,14.3,27429331,76.5,67.2,14.4,14.4,0,0,0,0,0,0
10/8/2021,Sex_unknown,1954569,0.9,0.9,1441888,,,0.8,0.8,2.1,0.1,0.5,0.1,4864,3222
10/8/2021,Race_eth_NHAsian,10400410,6.5,4.8,9911831,54.8,52.2,6.8,5.2,15.1,4,4,4,214566,136955
10/8/2021,Race_eth_unknown,57412532,35.8,26.4,44041144,,,30,23.1,5.7,11.5,30.4,10.6,621521,363153
10/8/2021,Age_known,217632727,100,100,190670652,,,100,100,12.9,100,100,100,6012723,3787299
10/8/2021,US,217655314,,100,190676126,65.6,57.4,,100,12.9,,,,6012723,3787299
10/8/2021,Race_eth_NHBlack,15881133,9.9,7.3,14033347,38.5,34,9.6,7.4,10,5.4,8.2,5.8,290858,197006
10/8/2021,Ages_<12yrs,207428,0.1,0.1,126068,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/8/2021,Ages_12-17_yrs,14688514,6.7,6.7,12311538,58,48.7,6.5,6.5,0,0,0,0,0,0
10/8/2021,Race_eth_NHNHOPI,494612,0.3,0.2,447558,53.3,48.2,0.3,0.2,11.3,0.1,0.2,0.1,7364,4767
10/8/2021,Age_unknown,22587,0,0,5474,,,0,0,0,0,0,0,0,0
10/8/2021,Ages_75+_yrs,20976332,9.6,9.6,18766420,91.6,81.9,9.8,9.8,14,43.6,40.3,43.2,2622866,1637848
10/8/2021,Ages_12-15_yrs,9409256,4.3,4.3,7798899,55.6,46.1,4.1,4.1,0,0,0,0,0,0
10/8/2021,Sex_known,215700745,100,99.1,189234238,,,100,99.2,13,100,100,100,6007859,3784077
10/8/2021,Race_eth_NHMult_Oth,9683166,6,4.4,8578407,95,95,5.9,4.5,19.3,7.4,5.8,6.9,398892,234747
10/8/2021,Ages_50-64_yrs,53191125,24.4,24.4,47725872,83.6,75,25,25,0,0,0,0,0,0
10/8/2021,Sex_Male,102478666,47.5,47.1,89608000,62.7,54.8,47.4,47,13.3,46.4,45.3,45.9,2785798,1737020
10/8/2021,Race_eth_known,160242777,100,73.6,146634977,,,100,76.9,15.1,100,100,100,5391202,3424146
10/8/2021,Race_eth_NHWhite,90735911,56.6,41.7,84836157,46,43,57.9,44.5,16,75.8,71.5,76.2,4088140,2609854
10/8/2021,Race_eth_NHAIAN,1393753,0.9,0.6,1200046,57.2,49.3,0.8,0.6,13.5,0.6,0.6,0.5,29687,18106
10/8/2021,Race_eth_Hispanic,31653792,19.8,14.5,27627631,49.7,43.3,18.8,14.5,10.4,6.7,9.8,6.5,361695,222711
10/8/2021,Ages_16-17_yrs,5279258,2.4,2.4,4512639,62.9,53.8,2.4,2.4,0,0,0,0,0,0
10/8/2021,Ages_<5yrs,7304,0,0,2574,0,0,0,0,0,0,0,0,0,0
10/8/2021,Sex_Female,113222079,52.5,52,99626238,67.2,59.1,52.6,52.2,12.7,53.6,54.7,54.1,3222061,2047057
10/8/2021,Ages_65-74_yrs,30910502,14.2,14.2,27767682,95,87.1,14.6,14.6,12.2,56.4,59.7,56.8,3389857,2149451
10/8/2021,Ages_18-24_yrs,19882716,9.1,9.1,16630142,65,54.4,8.7,8.7,0,0,0,0,0,0
10/8/2021,Ages_25-39_yrs,46573843,21.4,21.4,39913599,68.1,58.4,20.9,20.9,0,0,0,0,0,0
10/8/2021,Ages_5-11_yrs,196022,0.1,0.1,122390,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/7/2021,Race_eth_NHAIAN,1391178,0.9,0.6,1197409,57.1,49.2,0.8,0.6,12.9,0.5,0.6,0.5,28154,17398
10/7/2021,Ages_<12yrs,207281,0.1,0.1,126042,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/7/2021,Race_eth_NHNHOPI,493442,0.3,0.2,446113,53.1,48,0.3,0.2,10.6,0.1,0.2,0.1,6915,4468
10/7/2021,Sex_Male,102341029,47.5,47.1,89460802,62.6,54.7,47.4,47,12.7,46.5,45.3,46.1,2656232,1687954
10/7/2021,Ages_40-49_yrs,31161608,14.3,14.3,27381763,76.4,67.1,14.4,14.4,0,0,0,0,0,0
10/7/2021,Ages_5-11_yrs,195885,0.1,0.1,122366,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/7/2021,Ages_<5yrs,7300,0,0,2572,0,0,0,0,0,0,0,0,0,0
10/7/2021,Ages_18-24_yrs,19851430,9.1,9.1,16589500,64.9,54.2,8.7,8.7,0,0,0,0,0,0
10/7/2021,US,217364844,,100,190367114,65.5,57.3,,100,12.3,,,,5718823,3667984
10/7/2021,Race_eth_Hispanic,31601281,19.7,14.5,27567014,49.6,43.2,18.8,14.5,9.8,6.7,9.8,6.4,341623,212912
10/7/2021,Ages_16-17_yrs,5272057,2.4,2.4,4502707,62.8,53.7,2.4,2.4,0,0,0,0,0,0
10/7/2021,Ages_75+_yrs,20953607,9.6,9.6,18755422,91.5,81.9,9.9,9.9,13.3,43.7,40.3,43.2,2499168,1584050
10/7/2021,Race_eth_unknown,57340249,35.8,26.4,43980219,,,30,23.1,5.5,11.6,30.4,10.6,592814,350562
10/7/2021,Age_known,217342282,100,100,190361644,,,100,100,12.3,100,100,100,5718823,3667984
10/7/2021,Ages_50-64_yrs,53138539,24.4,24.4,47669083,83.5,74.9,25,25,0,0,0,0,0,0
10/7/2021,Race_eth_NHWhite,90627789,56.6,41.7,84714639,45.9,42.9,57.9,44.5,15.3,75.9,71.5,76.5,3891666,2536988
10/7/2021,Ages_25-39_yrs,46493521,21.4,21.4,39820724,68,58.2,20.9,20.9,0,0,0,0,0,0
10/7/2021,Sex_Female,113073499,52.5,52,99465973,67.1,59,52.6,52.2,12.1,53.5,54.7,53.9,3058064,1977102
10/7/2021,Race_eth_NHMult_Oth,9670554,6,4.4,8562509,95,95,5.8,4.5,18.5,7.4,5.8,6.9,381563,228361
10/7/2021,Ages_65-74_yrs,30876320,14.2,14.2,27747652,95,87,14.6,14.6,11.6,56.3,59.7,56.8,3219655,2083934
10/7/2021,Race_eth_known,160024590,100,73.6,146386890,,,100,76.9,14.4,100,100,100,5126009,3317422
10/7/2021,Sex_unknown,1950316,0.9,0.9,1440339,,,0.8,0.8,2,0.1,0.5,0.1,4527,2928
10/7/2021,Age_unknown,22562,0,0,5470,,,0,0,0,0,0,0,0,0
10/7/2021,Sex_known,215414528,100,99.1,188926775,,,100,99.2,12.3,100,100,100,5714296,3665056
10/7/2021,Ages_12-17_yrs,14659976,6.7,6.7,12271458,57.9,48.5,6.4,6.4,0,0,0,0,0,0
10/7/2021,Race_eth_NHAsian,10390221,6.5,4.8,9902248,54.7,52.1,6.8,5.2,14.2,3.9,4,3.9,202323,130913
10/7/2021,Ages_12-15_yrs,9387919,4.3,4.3,7768751,55.5,45.9,4.1,4.1,0,0,0,0,0,0
10/7/2021,Race_eth_NHBlack,15850125,9.9,7.3,13996958,38.5,34,9.6,7.4,9.4,5.3,8.2,5.6,273765,186382
10/6/2021,Race_eth_NHNHOPI,492704,0.3,0.2,445201,53.1,47.9,0.3,0.2,10,0.1,0.2,0.1,6520,4257
10/6/2021,Race_eth_NHWhite,90531233,56.6,41.7,84617531,45.9,42.9,57.9,44.5,14.5,75.9,71.5,76.6,3681855,2453417
10/6/2021,Race_eth_NHBlack,15820612,9.9,7.3,13963457,38.4,33.9,9.6,7.3,8.8,5.3,8.2,5.5,255902,175456
10/6/2021,Race_eth_NHAsian,10382533,6.5,4.8,9895207,54.7,52.1,6.8,5.2,13.4,3.9,4,3.9,191196,125594
10/6/2021,Sex_unknown,1946298,0.9,0.9,1438665,,,0.8,0.8,1.8,0.1,0.5,0.1,4179,2699
10/6/2021,Race_eth_NHMult_Oth,9660508,6,4.4,8549381,95,95,5.8,4.5,17.7,7.5,5.8,7,363604,222562
10/6/2021,US,217110099,,100,190113943,65.4,57.3,,100,11.6,,,,5409858,3539000
10/6/2021,Ages_16-17_yrs,5266344,2.4,2.4,4494839,62.8,53.6,2.4,2.4,0,0,0,0,0,0
10/6/2021,Ages_<12yrs,207179,0.1,0.1,126030,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/6/2021,Sex_Male,102218220,47.5,47.1,89337589,62.5,54.7,47.3,47,12,46.6,45.3,46.2,2517029,1633023
10/6/2021,Ages_25-39_yrs,46424804,21.4,21.4,39743750,67.9,58.1,20.9,20.9,0,0,0,0,0,0
10/6/2021,Race_eth_Hispanic,31558673,19.7,14.5,27518755,49.5,43.2,18.8,14.5,9.3,6.7,9.8,6.4,323012,204030
10/6/2021,Ages_65-74_yrs,30842247,14.2,14.2,27729105,95,87,14.6,14.6,11,56.4,59.7,57,3048837,2016802
10/6/2021,Ages_<5yrs,7291,0,0,2572,0,0,0,0,0,0,0,0,0,0
10/6/2021,Ages_75+_yrs,20928867,9.6,9.6,18743965,91.4,81.8,9.9,9.9,12.6,43.6,40.3,43,2361021,1522198
10/6/2021,Age_unknown,22497,0,0,5467,,,0,0,0,0,0,0,0,0
10/6/2021,Sex_Female,112945581,52.5,52,99337689,67,58.9,52.7,52.3,11.4,53.4,54.7,53.8,2888650,1903278
10/6/2021,Ages_5-11_yrs,195796,0.1,0.1,122354,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/6/2021,Sex_known,215163801,100,99.1,188675278,,,100,99.2,11.7,100,100,100,5405679,3536301
10/6/2021,Ages_12-17_yrs,14640133,6.7,6.7,12244106,57.9,48.4,6.4,6.4,0,0,0,0,0,0
10/6/2021,Race_eth_NHAIAN,1388626,0.9,0.6,1195091,57,49.1,0.8,0.6,12.1,0.5,0.6,0.5,26495,16469
10/6/2021,Age_known,217087602,100,100,190108476,,,100,100,11.6,100,100,100,5409858,3539000
10/6/2021,Ages_12-15_yrs,9373789,4.3,4.3,7749267,55.4,45.8,4.1,4.1,0,0,0,0,0,0
10/6/2021,Ages_40-49_yrs,31127670,14.3,14.3,27344120,76.3,67,14.4,14.4,0,0,0,0,0,0
10/6/2021,Race_eth_known,159834889,100,73.6,146184623,,,100,76.9,13.6,100,100,100,4848584,3201785
10/6/2021,Ages_18-24_yrs,19823077,9.1,9.1,16553172,64.8,54.1,8.7,8.7,0,0,0,0,0,0
10/6/2021,Race_eth_unknown,57275205,35.8,26.4,43929315,,,30.1,23.1,5.2,11.6,30.5,10.5,561274,337215
10/6/2021,Ages_50-64_yrs,53093625,24.5,24.5,47624228,83.4,74.8,25.1,25.1,0,0,0,0,0,0
10/5/2021,Ages_16-17_yrs,5260385,2.4,2.4,4486313,62.7,53.5,2.4,2.4,0,0,0,0,0,0
10/5/2021,Ages_<5yrs,7289,0,0,2571,0,0,0,0,0,0,0,0,0,0
10/5/2021,Ages_25-39_yrs,46355372,21.4,21.4,39664679,67.8,58,20.9,20.9,0,0,0,0,0,0
10/5/2021,Race_eth_NHMult_Oth,9649736,6,4.4,8536200,95,95,5.8,4.5,16.7,7.6,5.8,7,343981,207657
10/5/2021,US,216855353,,100,189855791,65.3,57.2,,100,10.9,,,,5078169,3275269
10/5/2021,Ages_<12yrs,207074,0.1,0.1,126010,0.4,0.3,0.1,0.1,0,0,0,0,0,0
10/5/2021,Ages_12-17_yrs,14620091,6.7,6.7,12215812,57.8,48.3,6.4,6.4,0,0,0,0,0,0
10/5/2021,Ages_40-49_yrs,31094076,14.3,14.3,27305860,76.2,66.9,14.4,14.4,0,0,0,0,0,0
10/5/2021,Sex_Male,102095266,47.5,47.1,89211684,62.5,54.6,47.3,47,11.3,46.6,45.3,46.3,2365809,1513802
10/5/2021,Ages_12-15_yrs,9359706,4.3,4.3,7729499,55.3,45.7,4.1,4.1,0,0,0,0,0,0
10/5/2021,Sex_known,214912774,100,99.1,188418464,,,100,99.2,11,100,100,100,5074334,3272856
10/5/2021,Race_eth_NHAIAN,1385718,0.9,0.6,1192162,56.9,49,0.8,0.6,11.4,0.5,0.6,0.5,24822,15209
10/5/2021,Race_eth_NHAsian,10375140,6.5,4.8,9888260,54.6,52.1,6.8,5.2,12.7,4,4,3.9,179989,116788
10/5/2021,Race_eth_NHBlack,15791402,9.9,7.3,13929710,38.3,33.8,9.5,7.3,8.2,5.2,8.2,5.4,237031,159969
10/5/2021,Ages_75+_yrs,20904034,9.6,9.6,18732029,91.3,81.8,9.9,9.9,11.8,43.6,40.3,42.9,2213664,1405791
10/5/2021,Age_known,216832876,100,100,189850328,,,100,100,10.9,100,100,100,5078169,3275269
10/5/2021,Age_unknown,22477,0,0,5463,,,0,0,0,0,0,0,0,0
10/5/2021,Ages_5-11_yrs,195700,0.1,0.1,122336,0.7,0.4,0.1,0.1,0,0,0,0,0,0
10/5/2021,Ages_65-74_yrs,30807209,14.2,14.2,27709687,95,86.9,14.6,14.6,10.3,56.4,59.7,57.1,2864505,1869478
10/5/2021,Race_eth_Hispanic,31516657,19.7,14.5,27470537,49.4,43.1,18.8,14.5,8.7,6.7,9.8,6.3,302984,188115
10/5/2021,Ages_18-24_yrs,19794410,9.1,9.1,16516710,64.7,54,8.7,8.7,0,0,0,0,0,0
10/5/2021,Race_eth_NHWhite,90434900,56.6,41.7,84518248,45.8,42.8,57.9,44.5,13.6,75.9,71.5,76.7,3456235,2272966
10/5/2021,Race_eth_known,159645412,100,73.6,145979148,,,100,76.9,12.8,100,100,100,4551105,2964592
10/5/2021,Race_eth_unknown,57209936,35.8,26.4,43876638,,,30.1,23.1,4.9,11.6,30.5,10.5,527064,310677
10/5/2021,Sex_unknown,1942579,0.9,0.9,1437327,,,0.8,0.8,1.7,0.1,0.5,0.1,3835,2413
10/5/2021,Ages_50-64_yrs,53050610,24.5,24.5,47579541,83.3,74.7,25.1,25.1,0,0,0,0,0,0
10/5/2021,Sex_Female,112817508,52.5,52,99206780,66.9,58.9,52.7,52.3,10.7,53.4,54.7,53.7,2708525,1759054
10/5/2021,Race_eth_NHNHOPI,491859,0.3,0.2,444031,53,47.8,0.3,0.2,9.3,0.1,0.2,0.1,6063,3888
10/4/2021,Ages_<5yrs,7279,0,0,2569,0,0,0,0,0,0,0,0,0,0
10/4/2021,Ages_12-15_yrs,9345827,4.3,4.3,7710274,55.3,45.6,4.1,4.1,0,0,0,0,0,0
10/4/2021,Ages_18-24_yrs,19766322,9.1,9.1,16480223,64.6,53.9,8.7,8.7,0,0,0,0,0,0
10/4/2021,Ages_40-49_yrs,31061798,14.3,14.3,27268050,76.2,66.9,14.4,14.4,0,0,0,0,0,0
10/4/2021,Ages_25-39_yrs,46288175,21.4,21.4,39586356,67.7,57.9,20.9,20.9,0,0,0,0,0,0
10/4/2021,Sex_Male,101973039,47.5,47.1,89086409,62.4,54.5,47.3,47,10.6,46.7,45.3,46.3,2211257,1385724
10/4/2021,Sex_known,214665173,100,99.1,188163361,,,100,99.2,10.3,100,100,100,4736714,2991314
10/4/2021,Race_eth_Hispanic,31474972,19.7,14.5,27422106,49.4,43,18.8,14.5,8.1,6.7,9.8,6.3,283189,171892
10/4/2021,Ages_65-74_yrs,30770630,14.2,14.2,27690162,95,86.8,14.6,14.6,9.7,56.5,59.7,57.2,2677148,1711920
10/4/2021,Age_known,216581853,100,100,189594002,,,100,100,10.2,100,100,100,4740210,2993441
10/4/2021,Sex_unknown,1939136,0.9,0.9,1436097,,,0.8,0.8,1.5,0.1,0.5,0.1,3496,2127
10/4/2021,Race_eth_NHBlack,15762953,9.9,7.3,13897137,38.2,33.7,9.5,7.3,7.5,5.1,8.2,5.3,218642,144604
10/4/2021,Race_eth_NHNHOPI,491079,0.3,0.2,443070,52.9,47.7,0.3,0.2,8.7,0.1,0.2,0.1,5670,3576
